ID,Name,Height,Image,Category,Source
232,The Weeknd,170.0,https://www.celebheights.com/tr/t/theweeknd.jpg,[Music],['Celeb Heights']
233,Tyler The Creator,185.0,https://www.celebheights.com/tr/t/tylerthecreator.jpg,[Music],['Celeb Heights']
234,Bad Bunny,180.0,https://www.celebheights.com/tr/b/badbunny.jpg,[Music],['Celeb Heights']
235,Lana Del Rey,168.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Lana_Del_Rey_%22Burning_Desire%22_Video_2013.jpg/640px-Lana_Del_Rey_%22Burning_Desire%22_Video_2013.jpg,[Music],[Celeb Heights]
236,Alicia Keys,166.0,https://www.celebheights.com/tr/a/aliciakeys.jpg,[Music],['Celeb Heights']
237,John Legend,175.0,https://www.celebheights.com/tr/j/johnlegend.jpg,[Music],['Celeb Heights']
238,Cardi B,155.0,https://www.celebheights.com/tr/c/cardib.jpg,[Music],['Celeb Heights']
240,David Bowie,177.0,https://www.celebheights.com/tr/d/davidbowie.jpg,[Music],['Celeb Heights']
241,Demi Lovato,159.0,https://www.celebheights.com/tr/d/demilovato.jpg,[Music],['Celeb Heights']
242,Nick Jonas,170.0,https://www.celebheights.com/tr/n/nickjonas.jpg,[Music],['Celeb Heights']
243,Avril Lavigne,155.0,https://www.celebheights.com/tr/a/avrillavigne.jpg,[Music],['Celeb Heights']
244,Skrillex,164.0,https://www.celebheights.com/tr/s/skrillex.jpg,[Music],['Celeb Heights']
245,Lizzo,175.0,https://www.celebheights.com/tr/l/lizzo.jpg,[Music],['Celeb Heights']
246,Michael Buble,178.0,https://www.celebheights.com/tr/m/michaelbuble.jpg,[Music],['Celeb Heights']
247,Pitbull,170.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Pitbull_5%2C_2012.jpg/640px-Pitbull_5%2C_2012.jpg,[Music],[Celeb Heights]
248,Donald Glover,174.0,https://www.celebheights.com/tr/d/donaldglover.jpg,[Music],['Celeb Heights']
249,Pharrell Williams,174.0,https://www.celebheights.com/tr/p/pharrellwilliams.jpg,[Music],['Celeb Heights']
250,Megan Thee Stallion,177.0,https://www.celebheights.com/tr/m/megantheestallion.jpg,[Music],['Celeb Heights']
251,John Mayer,190.0,https://www.celebheights.com/tr/j/johnmayer.jpg,[Music],['Celeb Heights']
252,Lorde,165.0,https://www.celebheights.com/tr/l/lorde.jpg,[Music],['Celeb Heights']
253,Meghan Trainor,163.0,https://www.celebheights.com/tr/m/meghantrainor.jpg,[Music],['Celeb Heights']
254,KeSha,174.0,https://www.celebheights.com/tr/k/kesha.jpg,[Music],['Celeb Heights']
255,Shawn Mendes,185.0,https://www.celebheights.com/tr/s/shawnmendes.jpg,[Music],['Celeb Heights']
256,Lil Nas X,187.0,https://www.celebheights.com/tr/l/lilnasx.jpg,[Music],['Celeb Heights']
257,DJ Khaled,170.0,https://www.celebheights.com/tr/d/djkhaled.jpg,[Music],['Celeb Heights']
258,Chance,178.0,https://www.celebheights.com/tr/c/chance.jpg,[Music],['Celeb Heights']
259,Wiz Khalifa,190.0,https://www.celebheights.com/tr/w/wizkhalifa.jpg,[Music],['Celeb Heights']
260,Travis Scott,177.0,https://www.celebheights.com/tr/t/travisscott.jpg,[Music],['Celeb Heights']
261,Doja Cat,157.0,https://www.celebheights.com/tr/d/dojacat.jpg,[Music],['Celeb Heights']
262,T-Pain,173.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/T-Pain_2011.jpg/640px-T-Pain_2011.jpg,[Music],[IMDb]
263,Ice Spice,159.0,https://www.celebheights.com/tr/i/icespice.jpg,[Music],['Celeb Heights']
264,Charlie Puth,178.0,https://www.celebheights.com/tr/c/charlieputh.jpg,[Music],['Celeb Heights']
265,21 Savage,182.0,https://www.celebheights.com/tr/0/21savage.jpg,[Music],[Celeb Heights]
266,Mac Miller,168.0,https://www.celebheights.com/tr/m/macmiller.jpg,[Music],['Celeb Heights']
267,Hans Zimmer,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Hans_Zimmer_2010.jpg/250px-Hans_Zimmer_2010.jpg,[Music],[IMDb]
268,Kristen Bell,155.0,https://www.celebheights.com/tr/k/kristenbell.jpg,[Acting],['Celeb Heights']
269,Josh Gad,168.0,https://www.celebheights.com/tr/j/joshgad.jpg,[Acting],['Celeb Heights']
270,Tyler Blevins (Ninja),187.0,https://www.celebheights.com/tr/t/tylerblevins.jpg,[Influencers],[Celeb Heights]
271,Chadwick Boseman,182.0,https://www.celebheights.com/tr/c/chadwickboseman.jpg,[Acting],['Celeb Heights']
272,Steve Buscemi,173.0,https://www.celebheights.com/tr/s/stevebuscemi.jpg,[Acting],['Celeb Heights']
273,George W Bush,180.0,https://www.celebheights.com/tr/g/georgewbush.jpg,[Presidents],['Celeb Heights']
274,George H. W. Bush,188.0,https://www.celebheights.com/tr/g/georgehwbush.jpg,[Presidents],['Celeb Heights']
275,Jimmy Butler,197.0,https://www.celebheights.com/tr/j/jimmybutler.jpg,[Sports],['Celeb Heights']
276,Nicolas Cage,183.0,https://www.celebheights.com/tr/n/nicolascage.jpg,[Acting],['Celeb Heights']
277,Debby Ryan,165.0,https://www.celebheights.com/tr/d/debbyryan.jpg,[Acting],['Celeb Heights']
278,Bridgit Mendler,168.0,https://www.celebheights.com/tr/b/bridgitmendler.jpg,[Acting],['Celeb Heights']
279,Daniel Dae Kim,172.0,https://www.celebheights.com/tr/d/danieldaekim.jpg,[Acting],['Celeb Heights']
280,Winston Churchill,169.0,https://www.celebheights.com/tr/w/winstonchurchill.jpg,"[Politics,Historical]",['Celeb Heights']
281,King Charles III,178.0,https://www.celebheights.com/tr/k/kingcharlesiii.jpg,[Historical],['Celeb Heights']
282,Adolf Hitler,174.0,https://www.celebheights.com/tr/a/adolfhitler.jpg,"[Politics,Historical]",['Celeb Heights']
283,Bill Clinton,187.0,https://www.celebheights.com/tr/b/billclinton.jpg,[Presidents],['Celeb Heights']
284,Eric Andre,183.0,https://www.celebheights.com/tr/e/ericandre.jpg,"[Acting,Comedy]",['Celeb Heights']
285,Michael Cera,175.0,https://www.celebheights.com/tr/m/michaelcera.jpg,[Acting],['Celeb Heights']
286,Jonah Hill,168.0,https://www.celebheights.com/tr/j/jonahhill.jpg,[Acting],['Celeb Heights']
287,Seth Rogen,180.0,https://www.celebheights.com/tr/s/sethrogen.jpg,[Acting],['Celeb Heights']
288,James Franco,179.0,https://www.celebheights.com/tr/j/jamesfranco.jpg,[Acting],['Celeb Heights']
289,Zac Efron,173.0,https://www.celebheights.com/tr/z/zacefron.jpg,[Acting],['Celeb Heights']
290,Taylor Lautner,174.0,https://www.celebheights.com/tr/t/taylorlautner.jpg,[Acting],['Celeb Heights']
291,Channing Tatum,184.0,https://www.celebheights.com/tr/c/channingtatum.jpg,[Acting],['Celeb Heights']
292,Tobey Maguire,172.0,https://www.celebheights.com/tr/t/tobeymaguire.jpg,[Acting],['Celeb Heights']
293,Kirsten Dunst,166.0,https://www.celebheights.com/tr/k/kirstendunst.jpg,[Acting],['Celeb Heights']
294,Gwyneth Paltrow,175.0,https://www.celebheights.com/tr/g/gwynethpaltrow.jpg,[Acting],['Celeb Heights']
295,Angelina Jolie,169.0,https://www.celebheights.com/tr/a/angelinajolie.jpg,[Acting],['Celeb Heights']
296,Cate Blanchett,173.0,https://www.celebheights.com/tr/c/cateblanchett.jpg,[Acting],['Celeb Heights']
297,Liv Tyler,177.0,https://www.celebheights.com/tr/l/livtyler.jpg,[Acting],['Celeb Heights']
298,Sandra Bullock,170.0,https://www.celebheights.com/tr/s/sandrabullock.jpg,[Acting],['Celeb Heights']
299,Halle Berry,165.0,https://www.celebheights.com/tr/h/halleberry.jpg,[Acting],['Celeb Heights']
300,Cameron Diaz,173.0,https://www.celebheights.com/tr/c/camerondiaz.jpg,[Acting],['Celeb Heights']
302,Jay Leno,180.0,https://www.celebheights.com/tr/j/jayleno.jpg,"[Acting,Comedy]",['Celeb Heights']
303,David Letterman,187.0,https://www.celebheights.com/tr/d/davidletterman.jpg,"[Acting,Comedy]",['Celeb Heights']
304,James Corden,173.0,https://www.celebheights.com/tr/j/jamescorden.jpg,"[Acting,Comedy]",['Celeb Heights']
305,Stephen Colbert,179.0,https://www.celebheights.com/tr/s/stephencolbert.jpg,"[Acting,Comedy]",['Celeb Heights']
306,John Oliver,182.0,https://www.celebheights.com/tr/j/johnoliver.jpg,"[Comedy,Acting]",['Celeb Heights']
307,Trevor Noah,180.0,https://www.celebheights.com/tr/t/trevornoah.jpg,"[Comedy,Acting]",['Celeb Heights']
308,Russell Crowe,179.0,https://www.celebheights.com/tr/r/russellcrowe.jpg,[Acting],['Celeb Heights']
309,Gerard Butler,186.0,https://www.celebheights.com/tr/g/gerardbutler.jpg,[Acting],['Celeb Heights']
310,Bradley Cooper,184.0,https://www.celebheights.com/tr/b/bradleycooper.jpg,[Acting],['Celeb Heights']
311,Tilda Swinton,179.0,https://www.celebheights.com/tr/t/tildaswinton.jpg,[Acting],['Celeb Heights']
312,Keira Knightley,168.0,https://www.celebheights.com/tr/k/keiraknightley.jpg,[Acting],['Celeb Heights']
313,Orlando Bloom,179.0,https://www.celebheights.com/tr/o/orlandobloom.jpg,[Acting],['Celeb Heights']
314,Martin Freeman,169.0,https://www.celebheights.com/tr/m/martinfreeman.jpg,[Acting],['Celeb Heights']
315,Benedict Cumberbatch,182.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Benedict_Cumberbatch-67228.jpg/500px-Benedict_Cumberbatch-67228.jpg,[Acting],[Celeb Heights]
316,Simon Pegg,175.0,https://www.celebheights.com/tr/s/simonpegg.jpg,"[Acting,Comedy]",['Celeb Heights']
317,Nick Frost,171.0,https://www.celebheights.com/tr/n/nickfrost.jpg,[Acting],['Celeb Heights']
318,Patrick Warburton,189.0,https://www.celebheights.com/tr/p/patrickwarburton.jpg,[Acting],['Celeb Heights']
319,David Spade,166.0,https://www.celebheights.com/tr/d/davidspade.jpg,[Acting],['Celeb Heights']
320,Mike Myers,170.0,https://www.celebheights.com/tr/m/mikemyers.jpg,[Acting],['Celeb Heights']
321,Eddie Murphy,176.0,https://www.celebheights.com/tr/e/eddiemurphy.jpg,[Acting],['Celeb Heights']
322,Dr Dre,184.0,https://www.celebheights.com/tr/d/drdre.jpg,[Music],['Celeb Heights']
323,Snoop Dogg,192.0,https://www.celebheights.com/tr/s/snoopdogg.jpg,[Music],['Celeb Heights']
324,Kendall Jenner,176.0,https://www.celebheights.com/tr/k/kendalljenner.jpg,[Acting],['Celeb Heights']
325,Tupac Shakur,176.0,https://www.celebheights.com/tr/t/tupacshakur.jpg,[Music],['Celeb Heights']
326,Kevin James,172.0,https://www.celebheights.com/tr/k/kevinjames.jpg,[Acting],['Celeb Heights']
327,Neil Patrick Harris,182.0,https://www.celebheights.com/tr/n/neilpatrickharris.jpg,[Acting],['Celeb Heights']
328,Jim Parsons,185.0,https://www.celebheights.com/tr/j/jimparsons.jpg,[Acting],['Celeb Heights']
329,Seth MacFarlane,179.0,https://www.celebheights.com/tr/s/sethmacfarlane.jpg,[Acting],['Celeb Heights']
330,Edgar Wright,168.0,https://www.celebheights.com/tr/e/edgarwright.jpg,[Acting],['Celeb Heights']
331,Jeremy Renner,173.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/82nd_Academy_Awards%2C_Jeremy_Renner_-_army_mil-66454-2010-03-09-180356.jpg/250px-82nd_Academy_Awards%2C_Jeremy_Renner_-_army_mil-66454-2010-03-09-180356.jpg,[Acting],[Celeb Heights]
332,Mark Ruffalo,171.0,https://www.celebheights.com/tr/m/markruffalo.jpg,[Acting],['Celeb Heights']
333,Tom Hiddleston,187.0,https://www.celebheights.com/tr/t/tomhiddleston.jpg,[Acting],['Celeb Heights']
334,Idris Elba,189.0,https://www.celebheights.com/tr/i/idriselba.jpg,[Acting],['Celeb Heights']
335,Daniel Craig,178.0,https://www.celebheights.com/tr/d/danielcraig.jpg,[Acting],['Celeb Heights']
336,Sean Connery,188.0,https://www.celebheights.com/tr/s/seanconnery.jpg,[Acting],['Celeb Heights']
337,Harrison Ford,184.0,https://www.celebheights.com/tr/h/harrisonford.jpg,[Acting],['Celeb Heights']
338,Mark Hamill,170.0,https://www.celebheights.com/tr/m/markhamill.jpg,[Acting],['Celeb Heights']
339,Carrie Fisher,155.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Carrie_Fisher_2013-a_straightened.jpg/250px-Carrie_Fisher_2013-a_straightened.jpg,[Acting],[Celeb Heights]
340,Adam Driver,189.0,https://www.celebheights.com/tr/a/adamdriver.jpg,[Acting],['Celeb Heights']
341,John Boyega,175.0,https://www.celebheights.com/tr/j/johnboyega.jpg,[Acting],['Celeb Heights']
342,Oscar Isaac,171.0,https://www.celebheights.com/tr/o/oscarisaac.jpg,[Acting],['Celeb Heights']
343,Pedro Pascal,179.0,https://www.celebheights.com/tr/p/pedropascal.jpg,[Acting],['Celeb Heights']
344,Karl Urban,184.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Karl_Urban_%2826512263814%29.jpg/500px-Karl_Urban_%2826512263814%29.jpg,[Acting],[Celeb Heights]
345,Chris Pine,184.0,https://www.celebheights.com/tr/c/chrispine.jpg,[Acting],['Celeb Heights']
346,Bruce Willis,182.0,https://www.celebheights.com/tr/b/brucewillis.jpg,[Acting],['Celeb Heights']
347,John Travolta,184.0,https://www.celebheights.com/tr/j/johntravolta.jpg,[Acting],['Celeb Heights']
348,Samuel L Jackson,188.0,https://www.celebheights.com/tr/s/samuelljackson.jpg,[Acting],['Celeb Heights']
349,Denzel Washington,184.0,https://www.celebheights.com/tr/d/denzelwashington.jpg,[Acting],['Celeb Heights']
350,Jamie Foxx,176.0,https://www.celebheights.com/tr/j/jamiefoxx.jpg,[Acting],['Celeb Heights']
351,Katie Holmes,175.0,https://www.celebheights.com/tr/k/katieholmes.jpg,[Acting],['Celeb Heights']
352,Uma Thurman,181.0,https://www.celebheights.com/tr/u/umathurman.jpg,[Acting],['Celeb Heights']
353,Evangeline Lilly,165.0,https://www.celebheights.com/tr/e/evangelinelilly.jpg,[Acting],['Celeb Heights']
354,Michael Emerson,174.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Michael_Emerson.png/640px-Michael_Emerson.png,[Acting],[Celeb Heights]
355,Michelle Rodriguez,163.0,https://www.celebheights.com/tr/m/michellerodriguez.jpg,[Acting],['Celeb Heights']
356,Michelle Yeoh,161.0,https://www.celebheights.com/tr/m/michelleyeoh.jpg,[Acting],['Celeb Heights']
357,Ken Jeong,163.0,https://www.celebheights.com/tr/k/kenjeong.jpg,[Acting],['Celeb Heights']
358,Jeff Goldblum,194.0,https://www.celebheights.com/tr/j/jeffgoldblum.jpg,[Acting],['Celeb Heights']
359,Jonathan Ke Quan,163.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Ke_Huy_Quan_%2843865682592%29.jpg/500px-Ke_Huy_Quan_%2843865682592%29.jpg,[Acting],[Celeb Heights]
360,Josh Hutcherson,165.0,https://www.celebheights.com/tr/j/joshhutcherson.jpg,[Acting],['Celeb Heights']
361,Scarlett Johansson,160.0,https://www.celebheights.com/tr/s/scarlettjohansson.jpg,[Acting],['Celeb Heights']
362,Jake Gyllenhaal,181.0,https://www.celebheights.com/tr/j/jakegyllenhaal.jpg,[Acting],['Celeb Heights']
363,Joseph Gordon-Levitt,175.0,https://www.celebheights.com/tr/j/josephgordonlevitt.jpg,[Acting],['Celeb Heights']
364,Tom Hardy,175.0,https://www.celebheights.com/tr/t/tomhardy.jpg,[Acting],['Celeb Heights']
365,Matthew McConaughey,180.0,https://www.celebheights.com/tr/m/matthewmcconaughey.jpg,[Acting],['Celeb Heights']
366,Paul Rudd,175.0,https://www.celebheights.com/tr/p/paulrudd.jpg,[Acting],['Celeb Heights']
367,Kristen Wiig,166.0,https://www.celebheights.com/tr/k/kristenwiig.jpg,[Acting],['Celeb Heights']
368,Bill Hader,185.0,https://www.celebheights.com/tr/b/billhader.jpg,[Acting],['Celeb Heights']
370,Ray Charles,175.0,https://www.celebheights.com/tr/r/raycharles.jpg,[Music],['Celeb Heights']
371,Frank Sinatra,171.0,https://www.celebheights.com/tr/f/franksinatra.jpg,[Music],['Celeb Heights']
372,Jason Momoa,193.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Jason_Momoa_Supercon_2014.jpg/250px-Jason_Momoa_Supercon_2014.jpg,[Acting],[Celeb Heights]
373,Hayden Christensen,183.0,https://www.celebheights.com/tr/h/haydenchristensen.jpg,[Acting],['Celeb Heights']
374,Stephen Chow,171.0,https://www.celebheights.com/tr/s/stephenchow.jpg,[Acting],['Celeb Heights']
375,Chuck Norris,174.0,https://www.celebheights.com/tr/c/chucknorris.jpg,[Acting],['Celeb Heights']
376,Common,183.0,https://www.celebheights.com/tr/c/common.jpg,[Acting],['Celeb Heights']
377,Jennifer Coolidge,177.0,https://www.celebheights.com/tr/j/jennifercoolidge.jpg,[Acting],['Celeb Heights']
378,Miranda Cosgrove,163.0,https://www.celebheights.com/tr/m/mirandacosgrove.jpg,[Acting],['Celeb Heights']
379,Victoria Justice,165.0,https://www.celebheights.com/tr/v/victoriajustice.jpg,[Acting],['Celeb Heights']
380,Terry Crews,188.0,https://www.celebheights.com/tr/t/terrycrews.jpg,[Acting],['Celeb Heights']
381,Macaulay Culkin,168.0,https://www.celebheights.com/tr/m/macaulayculkin.jpg,[Acting],['Celeb Heights']
382,Willem Dafoe,170.0,https://www.celebheights.com/tr/w/willemdafoe.jpg,[Acting],['Celeb Heights']
383,Edward Norton,183.0,https://www.celebheights.com/tr/e/edwardnorton.jpg,[Acting],['Celeb Heights']
384,Michael Keaton,175.0,https://www.celebheights.com/tr/m/michaelkeaton.jpg,[Acting],['Celeb Heights']
385,George Clooney,180.0,https://www.celebheights.com/tr/g/georgeclooney.jpg,[Acting],['Celeb Heights']
391,Casey Neistat,175.0,https://www.celebheights.com/tr/c/caseyneistat.jpg,[Influencers],['Celeb Heights']
392,RiceGum,183.0,https://www.celebheights.com/tr/r/ricegum.jpg,[Influencers],['Celeb Heights']
393,Ryan Higa,171.0,https://www.celebheights.com/tr/r/ryanhiga.jpg,[Influencers],['Celeb Heights']
395,Larry the Cable Guy,178.0,https://www.celebheights.com/tr/l/larrythecableguy.jpg,[Acting],['Celeb Heights']
396,Jason DeRulo,179.0,https://www.celebheights.com/tr/j/jasonderulo.jpg,[Music],['Celeb Heights']
398,Michael Douglas,177.0,https://www.celebheights.com/tr/m/michaeldouglas.jpg,[Acting],['Celeb Heights']
399,Vin Diesel,182.0,https://www.celebheights.com/tr/v/vindiesel.jpg,[Acting],['Celeb Heights']
400,Dr. Disrespect,202.0,https://www.celebheights.com/tr/d/drdisrespect.jpg,[Influencers],['Celeb Heights']
401,Wilt Chamberlain,216.0,https://www.celebheights.com/tr/w/wiltchamberlain.jpg,[Sports],['Celeb Heights']
402,Iggy Azalea,177.0,https://www.celebheights.com/tr/i/iggyazalea.jpg,[Music],['Celeb Heights']
403,Sia,164.0,https://www.celebheights.com/tr/s/sia.jpg,[Music],['Celeb Heights']
405,Lizzo,175.0,https://www.celebheights.com/tr/l/lizzo.jpg,[Music],['Celeb Heights']
406,Charli XCX,160.0,https://www.celebheights.com/tr/c/charlixcx.jpg,[Music],['Celeb Heights']
408,Ben Simmons,204.0,https://www.celebheights.com/tr/b/bensimmons.jpg,[Sports],['Celeb Heights']
409,Kyrie Irving,187.0,https://www.celebheights.com/tr/k/kyrieirving.jpg,[Sports],['Celeb Heights']
410,Stephen Curry,188.0,https://www.celebheights.com/tr/s/stephencurry.jpg,[Sports],['Celeb Heights']
411,Chris Paul,182.0,https://www.celebheights.com/tr/c/chrispaul.jpg,[Sports],['Celeb Heights']
412,Charles Barkley,195.0,https://www.celebheights.com/tr/c/charlesbarkley.jpg,[Sports],['Celeb Heights']
413,Steve Nash,185.0,https://www.celebheights.com/tr/s/stevenash.jpg,[Sports],['Celeb Heights']
414,Michael B Jordan,179.0,https://www.celebheights.com/tr/m/michaelbjordan.jpg,[Acting],['Celeb Heights']
415,Guy Fieri,178.0,https://www.celebheights.com/tr/g/guyfieri.jpg,[Influencers],['Celeb Heights']
417,Flo Rida,188.0,https://www.celebheights.com/tr/f/florida.jpg,[Music],['Celeb Heights']
418,Dave Franco,167.0,https://www.celebheights.com/tr/d/davefranco.jpg,[Acting],['Celeb Heights']
419,Amy Adams,161.0,https://www.celebheights.com/tr/a/amyadams.jpg,[Acting],['Celeb Heights']
420,Floyd Mayweather Jr,170.0,https://www.celebheights.com/tr/f/floydmayweatherjr.jpg,[Sports],['Celeb Heights']
421,Manny Pacquiao,166.0,https://www.celebheights.com/tr/m/mannypacquiao.jpg,[Sports],['Celeb Heights']
422,Peter Dinklage,132.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Peter_Dinklage_2012_cropped.jpg/163px-Peter_Dinklage_2012_cropped.jpg,[Acting],[Celeb Heights]
423,Richard Branson,180.0,https://www.celebheights.com/tr/r/richardbranson.jpg,[Wealth],['Celeb Heights']
424,Rudy Giuliani,178.0,https://www.celebheights.com/tr/r/rudygiuliani.jpg,[Politics],['Celeb Heights']
425,Sacha Baron Cohen,191.0,https://www.celebheights.com/tr/s/sachabaroncohen.jpg,"[Acting,Comedy]",['Celeb Heights']
426,Phil McGraw,191.0,https://www.celebheights.com/tr/p/philmcgraw.jpg,[Acting],['Celeb Heights']
427,Constance Wu,152.0,https://www.celebheights.com/tr/c/constancewu.jpg,[Acting],['Celeb Heights']
428,Peyton Roi List,168.0,https://www.celebheights.com/tr/p/peytonroilist.jpg,[Acting],['Celeb Heights']
429,Henry Ford,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Henry_ford_1919_%28cropped_square%29.jpg/240px-Henry_ford_1919_%28cropped_square%29.jpg,[Historical],[Google]
433,Alex E Jones,176.0,https://www.celebheights.com/tr/a/alexejones.jpg,[Politics],['Celeb Heights']
434,Alexandria Ocasio-Cortez,163.0,https://www.celebheights.com/tr/a/alexandriaocasiocortez.jpg,[Politics],['Celeb Heights']
435,Ben Shapiro,170.0,https://www.celebheights.com/tr/b/benshapiro.jpg,[Acting],['Celeb Heights']
436,Mike Pence,175.0,https://www.celebheights.com/tr/m/mikepence.jpg,[Politics],['Celeb Heights']
437,Nancy Pelosi,164.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Nancy_Pelosi_2012.jpg/250px-Nancy_Pelosi_2012.jpg,[Politics],[IMDb]
438,Al Gore,185.0,https://www.celebheights.com/tr/a/algore.jpg,[Politics],['Celeb Heights']
439,Jimmy Carter,175.0,https://www.celebheights.com/tr/j/jimmycarter.jpg,[Politics],['Celeb Heights']
440,Mitch McConnell,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/06virus-briefing-McConnellCorporations-mediumSquareAt3X.jpg/240px-06virus-briefing-McConnellCorporations-mediumSquareAt3X.jpg,[Politics],[IMDb]
442,Sam Altman,187.9,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Sam_Altman_CropEdit_James_Tamim.jpg/250px-Sam_Altman_CropEdit_James_Tamim.jpg,[Tech],[Google]
443,Jane Goodall,165.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Jane_Goodall_2010.jpg/330px-Jane_Goodall_2010.jpg,[Scientists],[IMDb]
444,Kamala Harris,161.0,https://www.celebheights.com/tr/k/kamalaharris.jpg,[Politics],['Celeb Heights']
446,Ruth Bader Ginsburg,154.0,https://upload.wikimedia.org/wikipedia/commons/5/55/Ruth_Bader_Ginsburg_in_2017.jpg?20180717003848,[Politics],[IMDb]
447,The Dalai Lama,170.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Dalailama1_20121014_4639.jpg/250px-Dalailama1_20121014_4639.jpg,[Politics],[IMDb]
448,Prince Harry,186.0,https://www.celebheights.com/tr/p/princeharry.jpg,[Politics],['Celeb Heights']
449,Volodymyr Zelenskyy,167.0,https://www.celebheights.com/tr/v/volodymyrzelenskyy.jpg,[Politics],['Celeb Heights']
450,Ivanka Trump,178.0,https://www.celebheights.com/tr/i/ivankatrump.jpg,[Politics],['Celeb Heights']
451,Mark Cuban,189.0,https://www.celebheights.com/tr/m/markcuban.jpg,"[Wealth,Acting]",['Celeb Heights']
453,Anthony Fauci,170.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Anthony_Fauci_in_2023_02_%28cropped%29.jpg/197px-Anthony_Fauci_in_2023_02_%28cropped%29.jpg,[Politics],[IMDb]
454,JD Vance,187.0,https://www.celebheights.com/tr/j/jdvance.jpg,[Politics],['Celeb Heights']
455,Scott Kelly,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Scott_Kelly%2C_Johnson_Space_Center_portrait%2C_2019_%28cropped%29_2.tif/lossy-page1-157px-Scott_Kelly%2C_Johnson_Space_Center_portrait%2C_2019_%28cropped%29_2.tif.jpg,"[Scientists,Politics]",[Google]
456,Gavin Newsom,191.0,https://www.celebheights.com/tr/g/gavinnewsom.jpg,[Politics],['Celeb Heights']
457,Robin Williams,170.0,https://www.celebheights.com/tr/r/robinwilliams.jpg,[Acting],['Celeb Heights']
458,Betty White,163.0,https://www.celebheights.com/tr/b/bettywhite.jpg,[Acting],['Celeb Heights']
459,Benjamin Franklin,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Joseph_Siffrein_Duplessis_-_Benjamin_Franklin_-_Google_Art_Project.jpg/250px-Joseph_Siffrein_Duplessis_-_Benjamin_Franklin_-_Google_Art_Project.jpg,"[Historical,Politics]",[IMDb]
460,Anthony Hopkins,175.0,https://www.celebheights.com/tr/a/anthonyhopkins.jpg,[Acting],['Celeb Heights']
461,Dolly Parton,152.0,https://www.celebheights.com/tr/d/dollyparton.jpg,"[Acting,Music]",['Celeb Heights']
462,James Earl Jones,187.0,https://www.celebheights.com/tr/j/jamesearljones.jpg,[Acting],['Celeb Heights']
463,Dr. Seuss,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Ted_Geisel_NYWTS_2_crop.jpg/250px-Ted_Geisel_NYWTS_2_crop.jpg,[Writers],[IMDb]
464,Muhammad Ali,189.0,https://www.celebheights.com/tr/m/muhammadali.jpg,[Sports],['Celeb Heights']
465,Whitney Houston,171.0,https://www.celebheights.com/tr/w/whitneyhouston.jpg,[Music],['Celeb Heights']
466,Gene Wilder,179.0,https://www.celebheights.com/tr/g/genewilder.jpg,[Acting],['Celeb Heights']
467,Mark Twain,174.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/MarkTwain.LOC.jpg/194px-MarkTwain.LOC.jpg,[Writers],[IMDb]
468,Carol Burnett,169.0,https://www.celebheights.com/tr/c/carolburnett.jpg,[Acting],['Celeb Heights']
469,Liam Neeson,193.0,https://www.celebheights.com/tr/l/liamneeson.jpg,[Acting],['Celeb Heights']
470,Kurt Russell,176.0,https://www.celebheights.com/tr/k/kurtrussell.jpg,[Acting],['Celeb Heights']
471,Anne Hathaway,170.0,https://www.celebheights.com/tr/a/annehathaway.jpg,[Acting],['Celeb Heights']
472,Johnny Cash,187.0,https://www.celebheights.com/tr/j/johnnycash.jpg,[Music],['Celeb Heights']
473,Julia Roberts,173.0,https://www.celebheights.com/tr/j/juliaroberts.jpg,[Acting],['Celeb Heights']
474,Dick Van Dyke,184.0,https://www.celebheights.com/tr/d/dickvandyke.jpg,[Acting],['Celeb Heights']
475,Edgar Allan Poe,173.0,https://upload.wikimedia.org/wikipedia/commons/2/27/Edgar_Allan_Poe_2.jpg,"[Writers,Historical]",[IMDb]
